ACTION_ID,VALUE,MEMBERSHIP_LEVEL,CREATION_TIMESTAMP
ACTION_3168,,Platinum,1748222288585
ACTION_3169,6180,Silver,1747204112620
ACTION_3170,1738,Silver,1747698366345
ACTION_3171,6478,Platinum,1746429925003
ACTION_3172,,Silver,1738073772752
ACTION_3173,2415,Bronze,1729328007811
ACTION_3174,6696,Bronze,1750169481804
ACTION_3175,7790,Bronze,1725180745158
ACTION_3176,,Bronze,1727634648092
ACTION_3177,226,Gold,1741477868643
ACTION_3178,2631,Platinum,1720042726043
ACTION_3179,7023,,1725199180191
ACTION_3180,8559,Silver,1724146549370
ACTION_3181,3335,Platinum,1725705455430
ACTION_3182,9239,Gold,1727747739491
ACTION_3183,5809,Bronze,1735869365718
ACTION_3184,4759,Silver,1733737887223
ACTION_3185,7412,Silver,1749817511922
ACTION_3186,9251,Platinum,1740559495374
ACTION_3187,5072,Silver,1719356130676
ACTION_3188,7940,Silver,1722825536015
ACTION_3189,,Gold,1734703370810
ACTION_3190,6499,Platinum,1721778025431
ACTION_3191,6605,Gold,1740834248935
ACTION_3192,3845,Gold,1740284849198
ACTION_3193,,Silver,1729089054314
ACTION_3194,9912,Gold,1719424348011
ACTION_3195,3028,Silver,1728148944940
ACTION_3196,5650,Gold,1727914732986
ACTION_3197,1331,Platinum,1719102139188
ACTION_3198,4024,Gold,1731631587012
ACTION_3199,,Silver,1732854256062
ACTION_3200,3652,Bronze,1731862181984
ACTION_3201,5087,Gold,1743119179262
ACTION_3202,1424,Platinum,1750144564991
ACTION_3203,4592,,1721226589231
ACTION_3204,1413,Platinum,1743547433058
ACTION_3205,5007,,1750169544565
ACTION_3206,7439,Bronze,1746891224271
ACTION_3207,1860,Platinum,1725065289231
ACTION_3208,7882,Gold,1722085338005
ACTION_3209,6386,Platinum,1729505389346
ACTION_3210,8443,Silver,1739459526703
ACTION_3211,3795,Silver,1742709523042
ACTION_3212,6168,Silver,1734159203835
ACTION_3213,2120,,1742108548763
ACTION_3214,3526,Silver,1727171208745
ACTION_3215,8021,Platinum,1744627474693
ACTION_3216,5724,,1728207465388
ACTION_3217,8934,Bronze,1742268809737
ACTION_3218,,,1740813575510
ACTION_3219,4791,,1719756887138
ACTION_3220,5686,Bronze,1737201177742
ACTION_3221,2170,Bronze,1741705897538
ACTION_3222,7287,Silver,1739184683418
ACTION_3223,9292,,1737254392253
ACTION_3224,1493,Gold,1733843264145
ACTION_3225,4467,Bronze,1746583784535
ACTION_3226,3656,Platinum,1722552736366
ACTION_3227,168,Platinum,1741196170779
ACTION_3228,4208,Bronze,1746966368296
ACTION_3229,,,1728962286724
ACTION_3230,7171,Gold,1720594255003
ACTION_3231,2124,Bronze,1727126419477
ACTION_3232,1521,Bronze,1745256859756
ACTION_3233,7872,,1737462284428
ACTION_3234,7096,Silver,1726727829323
ACTION_3235,3319,Platinum,1744025820601
ACTION_3236,2915,Gold,1720680859443
ACTION_3237,5101,Gold,1746587111604
ACTION_3238,2605,Silver,1739152320539
ACTION_3239,9797,Silver,1736891206113
ACTION_3240,7510,Gold,1731923194825
ACTION_3241,6804,Gold,1733180525980
ACTION_3242,6355,Platinum,1725281746538
ACTION_3243,,Gold,1726573544203
ACTION_3244,3837,,1722436462349
ACTION_3245,,Gold,1732785385279
ACTION_3246,,,1734884045029
ACTION_3247,9618,Platinum,1726983979126
ACTION_3248,6462,Platinum,1719588225283
ACTION_3249,6234,Gold,1740087389525
ACTION_3250,8925,Gold,1721481685536
ACTION_3251,9991,Gold,1725912318711
ACTION_3252,5781,Platinum,1740782490551
ACTION_3253,7379,Platinum,1734738159773
ACTION_3254,9285,Platinum,1735662004898
ACTION_3255,8170,Bronze,1743498711120
ACTION_3256,8063,,1742223597873
ACTION_3257,7365,Silver,1722336118596
ACTION_3258,7462,,1726987977032
ACTION_3259,5362,Bronze,1749634304370
ACTION_3260,7891,Gold,1749622804742
ACTION_3261,4176,Silver,1743971965813
ACTION_3262,2315,Gold,1738183746544
ACTION_3263,8831,Silver,1743601975230
ACTION_3264,1051,Platinum,1734822873041
ACTION_3265,701,,1722543325318
ACTION_3266,6022,Platinum,1747060223591
ACTION_3267,954,Bronze,1725379517237
ACTION_3268,1744,Bronze,1740649673070
ACTION_3269,5797,Platinum,1749585742643
ACTION_3270,4047,Platinum,1735280138899
ACTION_3271,1631,,1725792400590
ACTION_3272,,Platinum,1737813793872
ACTION_3273,6334,Silver,1745658267607
ACTION_3274,4790,Bronze,1731592036849
ACTION_3275,5305,Silver,1725829010939
ACTION_3276,2733,Bronze,1718936490680
ACTION_3277,3995,Silver,1733610930287
ACTION_3278,1254,Silver,1727818016414
ACTION_3279,8373,Gold,1744981729158
ACTION_3280,8861,Bronze,1723460869259
ACTION_3281,,,1743873071134
ACTION_3282,679,,1749565678033
ACTION_3283,5156,Gold,1719519041037
ACTION_3284,9005,,1749468887269
ACTION_3285,7837,Gold,1737786358634
ACTION_3286,8596,,1730439290130
ACTION_3287,4679,Platinum,1736456607449
ACTION_3288,8464,Silver,1731516150393
ACTION_3289,6704,Gold,1735112836047
ACTION_3290,2817,Bronze,1721974751854
ACTION_3291,6015,Silver,1746911678139
ACTION_3292,3814,Platinum,1748872672591
ACTION_3293,2083,,1719983007021
ACTION_3294,1869,Platinum,1730364133895
ACTION_3295,7885,Silver,1722661719223
ACTION_3296,6644,Gold,1729021256754
ACTION_3297,8843,Gold,1746210404850
ACTION_3298,8571,,1730930308676
ACTION_3299,8912,Bronze,1731624364174
ACTION_3300,8274,Silver,1721783533341
ACTION_3301,8743,Bronze,1742219166507
ACTION_3302,1629,,1726602256111
ACTION_3303,9294,Bronze,1720346436659
ACTION_3304,8367,Bronze,1719417906332
ACTION_3305,5797,Platinum,1719984064986
ACTION_3306,8857,Platinum,1744863712681
ACTION_3307,7324,Bronze,1727258240126
ACTION_3308,1395,Platinum,1722107717947
ACTION_3309,9329,,1721937419893
ACTION_3310,2277,,1750190799194
ACTION_3311,4456,Platinum,1735822263601
ACTION_3312,2203,Platinum,1730827716944
ACTION_3313,,Bronze,1736283107041
ACTION_3314,3558,Silver,1733737928235
ACTION_3315,8789,,1747602768346
ACTION_3316,5444,Silver,1727271581854
ACTION_3317,4782,Platinum,1739814768075
ACTION_3318,7639,Platinum,1740163566452
ACTION_3319,2082,Platinum,1736691946550
ACTION_3320,,Gold,1724125771818
ACTION_3321,3547,Platinum,1739318700513
ACTION_3322,1582,Silver,1737449137056
ACTION_3323,643,Silver,1745109984114
ACTION_3324,1491,Gold,1742013200828
ACTION_3325,5596,Bronze,1731026243930
ACTION_3326,3861,Platinum,1736218111245
ACTION_3327,3096,Silver,1719920776248
ACTION_3328,,Silver,1731641541156
ACTION_3329,5566,Bronze,1726741398841
ACTION_3330,8955,Bronze,1736947319284
ACTION_3331,3619,Bronze,1722707837934
ACTION_3332,8972,Bronze,1746627417941
ACTION_3333,1631,Platinum,1739491850820
ACTION_3334,382,,1729931628491
ACTION_3335,3538,Bronze,1733573518333
ACTION_3336,7383,,1747132754086
ACTION_3337,1371,,1723842651313
ACTION_3338,5727,Gold,1727287645673
ACTION_3339,4231,Platinum,1720544457123
ACTION_3340,9627,Platinum,1741432908398
ACTION_3341,2442,Bronze,1726750767717
ACTION_3342,6079,Bronze,1728369097792
ACTION_3343,4119,,1727024546496
ACTION_3344,,,1744863101069
ACTION_3345,105,Gold,1741018155621
ACTION_3346,5835,,1733662459783
ACTION_3347,7936,Platinum,1726977871249
ACTION_3348,,Silver,1747224563302
ACTION_3349,9410,Silver,1739947161915
ACTION_3350,2656,Gold,1730939644736
ACTION_3351,5465,Bronze,1732038183932
ACTION_3352,,Silver,1722346889975
ACTION_3353,3189,Silver,1728938761846
ACTION_3354,2606,Bronze,1734811532249
ACTION_3355,9506,Silver,1736029086763
ACTION_3356,5273,,1727683186210
ACTION_3357,,Silver,1729675963390
ACTION_3358,9938,Platinum,1736434211422
ACTION_3359,,Silver,1744760068968
ACTION_3360,7847,Silver,1735803188395
ACTION_3361,1356,Gold,1726363689645
ACTION_3362,3853,Silver,1741064647756
ACTION_3363,547,Silver,1740999365351
ACTION_3364,5558,Bronze,1743369272527
ACTION_3365,9064,Platinum,1747160737972
ACTION_3366,6840,Bronze,1721840030176
ACTION_3367,3618,Gold,1730920532606
ACTION_3368,320,Silver,1730311001553
ACTION_3369,9343,Bronze,1738963818974
ACTION_3370,6760,Silver,1731776646860
ACTION_3371,,Bronze,1748594437300
ACTION_3372,4075,Gold,1735471769145
ACTION_3373,3411,Gold,1731302178279
ACTION_3374,4300,,1750351144026
ACTION_3375,968,Platinum,1739061439476
ACTION_3376,5901,Bronze,1733071387363
ACTION_3377,6835,Platinum,1728246156509
ACTION_3378,6438,Silver,1731121291462
ACTION_3379,,Bronze,1721550407210
ACTION_3380,6662,Platinum,1723323684884
ACTION_3381,4255,Platinum,1737351656297
ACTION_3382,2628,Bronze,1736142788564
ACTION_3383,5312,Bronze,1726955823989
ACTION_3384,2216,Bronze,1720472808581
ACTION_3385,2063,Bronze,1745342403960
ACTION_3386,5399,Silver,1726485555326
ACTION_3387,,Platinum,1748822448373
ACTION_3388,6699,Bronze,1719597538836
ACTION_3389,4775,Gold,1729359641155
ACTION_3390,1034,Gold,1740285076963
ACTION_3391,9304,Gold,1723680930812
ACTION_3392,,Bronze,1727370760987
ACTION_3393,8837,Gold,1730588483864
ACTION_3394,6629,Silver,1745233808455
ACTION_3395,7700,Platinum,1748150968460
ACTION_3396,2888,Gold,1732066504929
ACTION_3397,1809,Platinum,1739950878878
ACTION_3398,1448,Bronze,1744837537301
ACTION_3399,,Bronze,1724132840478
ACTION_3400,6558,Gold,1725338122361
ACTION_3401,3922,Gold,1732671316847
ACTION_3402,159,Platinum,1749742888888
ACTION_3403,7567,,1732707309766
ACTION_3404,2888,Silver,1749598422061
ACTION_3405,4370,Bronze,1729138294399
ACTION_3406,355,Silver,1725815232048
ACTION_3407,,Bronze,1729276318628
ACTION_3408,1153,Bronze,1730265966901
ACTION_3409,472,Bronze,1725235202251
ACTION_3410,7376,Silver,1727273940184
ACTION_3411,1233,Bronze,1729867017825
ACTION_3412,4341,Gold,1746606602167
ACTION_3413,6739,Gold,1732069392577
ACTION_3414,8270,Gold,1746765741450
ACTION_3415,8603,Silver,1729063684993
ACTION_3416,4737,Bronze,1747309631532
ACTION_3417,6041,Platinum,1724305955361
ACTION_3418,8302,,1722810681478
ACTION_3419,614,Gold,1736366298836
ACTION_3420,5132,Bronze,1744788774670
ACTION_3421,8664,,1719522636894
ACTION_3422,5918,Gold,1741056900465
ACTION_3423,9838,Silver,1735426192385
ACTION_3424,9477,Gold,1742996385234
ACTION_3425,4184,Silver,1725897477162
ACTION_3426,1282,,1727683842903
ACTION_3427,4620,Platinum,1750365591736
ACTION_3428,8187,Silver,1726753015684
ACTION_3429,3132,Gold,1749241850122
ACTION_3430,4582,Platinum,1726987105010
ACTION_3431,2267,Platinum,1720522366918
ACTION_3432,1319,Platinum,1737202755234
ACTION_3433,,Platinum,1743255499444
ACTION_3434,5393,Silver,1726027124869
ACTION_3435,9922,Gold,1730408582153
ACTION_3436,7870,Platinum,1749113234921
ACTION_3437,5868,Silver,1730444207660
ACTION_3438,7865,Platinum,1720285170463
ACTION_3439,9406,Silver,1731741958437
ACTION_3440,6487,Bronze,1747815513063
ACTION_3441,2969,Gold,1735816147585
ACTION_3442,5514,Bronze,1740465497735
ACTION_3443,8992,Platinum,1733434373508
ACTION_3444,4342,Silver,1720028693700
ACTION_3445,,Gold,1728438292077
ACTION_3446,1533,Platinum,1725797113442
ACTION_3447,4240,Platinum,1748266633550
ACTION_3448,4089,Bronze,1733076536475
ACTION_3449,3484,Platinum,1724507870737
ACTION_3450,3867,Gold,1720085931564
ACTION_3451,3961,Platinum,1736109802043
ACTION_3452,1503,,1744052503583
ACTION_3453,6805,Silver,1725467667108
ACTION_3454,9757,Gold,1744603016071
ACTION_3455,4323,,1729459185460
ACTION_3456,5329,Silver,1746051035497
ACTION_3457,,Platinum,1742460553293
ACTION_3458,2292,Platinum,1743116490644
ACTION_3459,9378,,1734997691748
ACTION_3460,3492,Silver,1730457792887
ACTION_3461,9769,Bronze,1728722645511
ACTION_3462,9300,Silver,1734717613337
ACTION_3463,5350,Bronze,1747499048714
ACTION_3464,3591,Bronze,1724853244863
ACTION_3465,3510,Bronze,1731850115288
ACTION_3466,7305,Silver,1750214114647
ACTION_3467,4498,Gold,1735087886987
ACTION_3468,4953,Bronze,1736347816427
ACTION_3469,2040,Gold,1742529264442
ACTION_3470,3247,Gold,1729323080640
ACTION_3471,3132,Gold,1734828847555
ACTION_3472,9857,Gold,1721790342355
ACTION_3473,1676,Bronze,1731869418967
ACTION_3474,760,,1735036250039
ACTION_3475,8093,,1749177497381
ACTION_3476,2282,Bronze,1748327218646
ACTION_3477,8506,Silver,1726042824860
ACTION_3478,,Platinum,1747013062179
ACTION_3479,5546,Bronze,1749596917875
ACTION_3480,4152,Bronze,1737316021617
ACTION_3481,6464,Platinum,1722979206412
ACTION_3482,3868,Gold,1731887260866
ACTION_3483,4129,,1745981139359
ACTION_3484,2103,Bronze,1729339195571
ACTION_3485,1573,Bronze,1731095262812
ACTION_3486,5787,Silver,1738086169171
ACTION_3487,3510,,1729053685786
ACTION_3488,9218,Bronze,1741950168191
ACTION_3489,,Platinum,1724677605949
ACTION_3490,550,Platinum,1733979328308
ACTION_3491,,Bronze,1743456083431
ACTION_3492,8792,Bronze,1721119908911
ACTION_3493,,Silver,1732368521952
ACTION_3494,8879,Platinum,1732058813108
ACTION_3495,9347,Platinum,1744362899033
ACTION_3496,,Gold,1720669698931
ACTION_3497,5183,Platinum,1750149062970
ACTION_3498,1212,,1736035157291
ACTION_3499,785,Silver,1745157104103
ACTION_3500,5901,Platinum,1732228974284
ACTION_3501,7753,Platinum,1743632874070
ACTION_3502,,Gold,1723806860479
ACTION_3503,2103,Silver,1746599765808
ACTION_3504,547,Gold,1721494720413
ACTION_3505,2289,Gold,1720166813306
ACTION_3506,2029,Platinum,1724144171825
ACTION_3507,2024,,1720360337928
ACTION_3508,1719,,1744963286875
ACTION_3509,5487,Bronze,1748217302987
ACTION_3510,1958,Platinum,1745691763075
ACTION_3511,,,1733218291145
ACTION_3512,7912,Bronze,1742247225399
ACTION_3513,,Gold,1748586150239
ACTION_3514,3163,Bronze,1725555464198
ACTION_3515,,Platinum,1746011527127
ACTION_3516,4652,,1728747057713
ACTION_3517,8733,Platinum,1728055960496
ACTION_3518,9123,Silver,1728876344911
ACTION_3519,7528,Bronze,1738663051297
ACTION_3520,9270,Platinum,1725388418225
ACTION_3521,7823,Silver,1741059353158
ACTION_3522,,Bronze,1738644129099
ACTION_3523,3002,,1749211252940
ACTION_3524,6936,Silver,1725014969597
ACTION_3525,3095,Bronze,1731301430982
ACTION_3526,1148,Bronze,1734236892429
ACTION_3527,9235,Silver,1739975727778
ACTION_3528,5204,,1721524972991
ACTION_3529,8779,Gold,1733969322422
ACTION_3530,,Bronze,1744109301162
ACTION_3531,9084,,1746756431070
ACTION_3532,6901,Platinum,1727525198651
ACTION_3533,296,Bronze,1727483888632
ACTION_3534,5260,Platinum,1739189668995
ACTION_3535,5226,Platinum,1740639913562
ACTION_3536,9079,Platinum,1726228924272
ACTION_3537,,Platinum,1734942879396
ACTION_3538,2514,Platinum,1744510428516
ACTION_3539,8704,Platinum,1743050758272
ACTION_3540,,Silver,1745901348692
ACTION_3541,1600,Platinum,1739625121810
ACTION_3542,131,Platinum,1732614459411
ACTION_3543,1148,Silver,1726944103081
ACTION_3544,9602,Gold,1743015037865
ACTION_3545,9790,Platinum,1747190938999
ACTION_3546,5644,Platinum,1742118950114
ACTION_3547,2233,Silver,1738909792203
ACTION_3548,,,1722098862858
ACTION_3549,1227,Platinum,1723451357778
ACTION_3550,,Platinum,1741199545138
ACTION_3551,5675,Bronze,1749344269587
ACTION_3552,2813,,1730211789285
ACTION_3553,7670,Gold,1742054622658
ACTION_3554,6353,Bronze,1734955332382
ACTION_3555,,,1730863220556
ACTION_3556,7202,Bronze,1720632989609
ACTION_3557,1390,,1736880459524
ACTION_3558,2639,,1745352496318
ACTION_3559,2700,Gold,1721435276538
ACTION_3560,1036,Platinum,1744816113164
ACTION_3561,6365,Platinum,1750136853134
ACTION_3562,2877,Platinum,1720181423918
ACTION_3563,8026,,1719457176974
ACTION_3564,6296,Silver,1744840517937
ACTION_3565,,Gold,1732033183114
ACTION_3566,6194,Bronze,1732992850508
ACTION_3567,8411,Platinum,1746103806581
ACTION_3568,768,Gold,1737909644700
ACTION_3569,9720,Gold,1734122947872
ACTION_3570,4583,Silver,1736648871112
ACTION_3571,5287,Silver,1723963174725
ACTION_3572,6177,,1730651003339
ACTION_3573,1233,Silver,1725403561636
ACTION_3574,4714,Silver,1734390365683
ACTION_3575,724,Platinum,1735114031947
ACTION_3576,3957,,1731087151223
ACTION_3577,903,,1725190954552
ACTION_3578,6989,Platinum,1741991275215
ACTION_3579,3311,Platinum,1723930927881
ACTION_3580,,Gold,1729514478200
ACTION_3581,7857,Silver,1732071540693
ACTION_3582,3412,Platinum,1727543740372
ACTION_3583,9036,,1743190462708
ACTION_3584,3343,Platinum,1746468893432
ACTION_3585,5856,Bronze,1728709835985
ACTION_3586,3924,Platinum,1739950680326
ACTION_3587,4185,Bronze,1721705885134
ACTION_3588,6827,Platinum,1746258710864
ACTION_3589,,Bronze,1739393614481
ACTION_3590,7546,Silver,1722700692376
ACTION_3591,478,Silver,1746856226289
ACTION_3592,7590,Silver,1743848636634
ACTION_3593,8997,Bronze,1735423022305
ACTION_3594,5535,Platinum,1748652265012
ACTION_3595,4604,Gold,1721006071497
ACTION_3596,1724,Platinum,1750099154361
ACTION_3597,9894,,1729269610205
ACTION_3598,1762,Bronze,1748934198827
ACTION_3599,5372,Platinum,1738792522131
ACTION_3600,1229,Platinum,1740243045648
ACTION_3601,,Platinum,1737211239686
ACTION_3602,4738,Silver,1734076026566
ACTION_3603,,Silver,1743765354276
ACTION_3604,3425,,1747708412309
ACTION_3605,,Bronze,1730499593305
ACTION_3606,1611,,1733924307823
ACTION_3607,2465,Platinum,1730760173444
ACTION_3608,1215,,1718907806479
ACTION_3609,8217,Silver,1748901746296
ACTION_3610,5978,Platinum,1728857920263
ACTION_3611,6650,Silver,1721605931400
ACTION_3612,2724,Bronze,1735183756737
ACTION_3613,6852,Silver,1734060442508
ACTION_3614,7597,Silver,1737777236552
ACTION_3615,1646,Bronze,1719067903411
ACTION_3616,1092,Bronze,1718997116727
ACTION_3617,6753,Silver,1741002940183
ACTION_3618,8028,Platinum,1719611476039
ACTION_3619,3945,Platinum,1724968521969
ACTION_3620,1634,Gold,1744851619105
ACTION_3621,9030,Silver,1721606589215
ACTION_3622,2509,Platinum,1732038322735
ACTION_3623,7892,Bronze,1747837517512
ACTION_3624,,Platinum,1737049544401
ACTION_3625,1191,Silver,1736190234914
ACTION_3626,1526,Bronze,1720339677745
ACTION_3627,3456,Platinum,1729578985715
ACTION_3628,2360,Gold,1725822237458
ACTION_3629,928,Bronze,1728449803123
ACTION_3630,9610,Bronze,1746349919169
ACTION_3631,6436,Gold,1737809798655
ACTION_3632,9665,Bronze,1745213638715
ACTION_3633,1800,Gold,1728213619477
ACTION_3634,1103,,1740116093862
ACTION_3635,7291,Platinum,1726062234417
ACTION_3636,3567,Platinum,1731601139945
ACTION_3637,7205,,1748183265019
ACTION_3638,4824,Platinum,1719071774700
ACTION_3639,2116,Silver,1749228812755
ACTION_3640,9027,Platinum,1734327176399
ACTION_3641,5422,Silver,1734819640655
ACTION_3642,6536,Gold,1723462401357
ACTION_3643,6344,Gold,1727044110891
ACTION_3644,2350,Platinum,1721036321742
ACTION_3645,8416,Gold,1733578496130
ACTION_3646,5384,Platinum,1747389656198
ACTION_3647,3751,Gold,1743389764102
ACTION_3648,4461,Bronze,1720681347085
ACTION_3649,8601,Silver,1747778857022
ACTION_3650,,Platinum,1748312093505
ACTION_3651,8275,Gold,1744707519118
ACTION_3652,4918,Silver,1722047091584
ACTION_3653,5735,Bronze,1723747113178
ACTION_3654,9799,Gold,1720235695341
ACTION_3655,1081,,1739961431632
ACTION_3656,2460,Platinum,1748047368891
ACTION_3657,175,Silver,1748237956442
ACTION_3658,1455,Gold,1719258303573
ACTION_3659,4150,Silver,1742008476274
ACTION_3660,3969,,1748498471294
ACTION_3661,1138,,1737527902890
ACTION_3662,5788,Gold,1728445525786
ACTION_3663,4386,Silver,1725271578305
ACTION_3664,3875,Platinum,1722322113493
ACTION_3665,2183,Gold,1719478445536
ACTION_3666,1335,Platinum,1719657398283
ACTION_3667,6491,,1747451091124
ACTION_3668,9816,Platinum,1730467182807
ACTION_3669,3231,,1726637505636
ACTION_3670,3321,,1730765033066
ACTION_3671,5867,Platinum,1731216857516
ACTION_3672,8367,Bronze,1718921184768
ACTION_3673,,Platinum,1746341143893
ACTION_3674,3809,Platinum,1723441127467
ACTION_3675,5584,,1748858308202
ACTION_3676,,Gold,1741864253011
ACTION_3677,3226,Bronze,1724141809714
ACTION_3678,7385,Bronze,1745835323391
ACTION_3679,8793,Silver,1728029460800
ACTION_3680,4019,Gold,1744221877321
ACTION_3681,8872,Bronze,1741879872097
ACTION_3682,5309,Platinum,1719080955858
ACTION_3683,6776,,1733048705388
ACTION_3684,2571,Bronze,1735668652391
ACTION_3685,1445,,1743155370030
ACTION_3686,,Platinum,1748231266509
ACTION_3687,8392,,1732764478501
ACTION_3688,9002,Platinum,1725898304178
ACTION_3689,5690,Silver,1739517309966
ACTION_3690,6257,Silver,1725122323586
ACTION_3691,,Bronze,1724365253284
ACTION_3692,187,,1722572892574
ACTION_3693,,Gold,1740768890730
ACTION_3694,1059,Bronze,1727711162672
ACTION_3695,914,Silver,1746125319078
ACTION_3696,2223,Gold,1721063339340
ACTION_3697,1032,Gold,1742336874159
ACTION_3698,8966,Platinum,1733484136157
ACTION_3699,5269,Silver,1731802700610
ACTION_3700,,Platinum,1727110871494
ACTION_3701,4449,Silver,1744572073668
ACTION_3702,1937,Bronze,1721901218914
ACTION_3703,,,1724405847798
ACTION_3704,2250,Platinum,1749811116769
ACTION_3705,7192,Silver,1718954860921
ACTION_3706,8232,Platinum,1737966668096
ACTION_3707,5865,Platinum,1729638942310
ACTION_3708,6223,Silver,1743670724096
ACTION_3709,9798,Gold,1724503202663
ACTION_3710,3501,Gold,1719949813764
ACTION_3711,606,Gold,1729315514179
ACTION_3712,5859,Silver,1734695048472
ACTION_3713,2875,Silver,1737228558607
ACTION_3714,,Bronze,1727809127867
ACTION_3715,961,Silver,1735984346511
ACTION_3716,7368,Gold,1743919236688
ACTION_3717,6550,,1719748080934
ACTION_3718,1572,Bronze,1735581781945
ACTION_3719,260,Silver,1719766181410
ACTION_3720,7432,Gold,1749916550916
ACTION_3721,238,Bronze,1740105975755
