corridor_id,success_rate_7d,latency_ms,cost_score,status,corridor_type,past_retry_success_rate,label
EU_US,0.3,422,0.61,ACTIVE,primary,0.68,1
IN_SG,0.87,347,0.78,ACTIVE,primary,0.61,0
EU_US,0.32,414,0.45,ACTIVE,primary,0.9,0
IN_US,0.33,202,0.64,ACTIVE,primary,0.28,1
IN_EU,0.71,171,0.81,BLOCKED,secondary,0.69,0
EU_US,0.98,395,0.41,ACTIVE,secondary,0.33,0
SG_US,0.44,315,0.85,ACTIVE,secondary,0.67,0
SG_US,0.85,113,0.39,ACTIVE,secondary,0.73,1
IN_SG,0.37,396,0.38,ACTIVE,secondary,0.46,0
EU_IN,0.68,83,0.39,ACTIVE,primary,0.71,1
EU_IN,0.42,381,0.88,BLOCKED,primary,0.46,0
IN_US,0.88,296,0.73,ACTIVE,secondary,0.25,1
IN_EU,0.23,53,0.18,ACTIVE,primary,0.95,0
EU_US,0.66,66,0.87,BLOCKED,primary,0.57,0
IN_SG,0.75,306,0.59,ACTIVE,secondary,0.46,1
EU_US,0.43,428,0.95,ACTIVE,secondary,0.78,0
EU_IN,0.23,406,0.31,ACTIVE,secondary,0.27,0
EU_US,0.6,253,0.33,ACTIVE,secondary,0.24,0
SG_US,0.24,115,0.37,ACTIVE,primary,0.65,0
EU_IN,0.93,417,0.49,ACTIVE,secondary,0.5,1
IN_US,0.36,94,0.4,ACTIVE,secondary,0.33,1
EU_IN,0.42,100,0.87,ACTIVE,secondary,0.73,1
IN_US,0.62,359,0.56,ACTIVE,secondary,0.73,1
EU_US,0.47,372,0.14,ACTIVE,secondary,0.75,1
IN_EU,0.59,64,0.26,ACTIVE,secondary,0.37,1
IN_US,0.47,368,0.31,ACTIVE,secondary,0.71,1
IN_US,0.75,354,0.86,ACTIVE,secondary,0.65,1
IN_SG,0.32,469,0.59,ACTIVE,secondary,0.32,0
IN_US,0.92,428,0.13,ACTIVE,secondary,0.44,1
IN_US,0.41,275,0.65,ACTIVE,primary,0.94,0
SG_US,0.22,469,0.82,ACTIVE,primary,0.63,0
EU_US,0.57,269,0.13,ACTIVE,primary,0.74,0
EU_IN,0.85,349,0.98,ACTIVE,secondary,0.23,1
EU_US,0.6,323,0.6,ACTIVE,primary,0.98,1
IN_EU,0.93,215,0.95,ACTIVE,secondary,0.71,1
IN_US,0.88,419,0.58,ACTIVE,primary,0.79,1
IN_US,0.91,234,0.64,ACTIVE,primary,0.24,1
EU_IN,0.78,493,0.51,ACTIVE,primary,0.61,1
IN_EU,0.35,370,0.98,ACTIVE,secondary,0.52,0
IN_SG,0.94,246,0.58,ACTIVE,primary,0.87,1
IN_SG,0.72,271,0.87,BLOCKED,secondary,0.98,0
SG_US,0.65,120,0.37,ACTIVE,secondary,0.3,1
EU_IN,0.81,182,0.25,ACTIVE,primary,0.49,1
IN_US,0.34,235,0.34,ACTIVE,secondary,0.94,1
IN_US,0.29,417,0.47,ACTIVE,secondary,0.22,1
SG_US,0.9,428,0.33,ACTIVE,primary,0.45,1
IN_SG,0.51,406,0.99,BLOCKED,secondary,0.87,0
EU_IN,0.93,148,0.18,BLOCKED,primary,0.33,0
IN_US,0.98,80,0.41,ACTIVE,primary,0.73,1
EU_US,0.9,244,0.47,ACTIVE,primary,0.43,1
IN_US,0.44,227,0.99,ACTIVE,secondary,0.28,0
IN_US,0.35,127,0.63,ACTIVE,primary,0.99,1
EU_IN,0.28,112,0.8,ACTIVE,primary,0.31,0
EU_IN,0.26,226,0.13,BLOCKED,primary,0.91,0
EU_US,0.74,76,0.89,ACTIVE,primary,0.54,1
SG_US,0.98,63,0.84,ACTIVE,primary,0.83,1
IN_SG,0.6,50,0.35,ACTIVE,primary,0.29,1
EU_US,0.34,399,0.12,BLOCKED,secondary,0.66,0
IN_US,0.62,185,0.24,ACTIVE,secondary,0.89,0
IN_EU,0.67,219,0.51,ACTIVE,primary,0.34,1
EU_US,0.62,260,0.73,ACTIVE,secondary,0.31,0
IN_EU,0.69,318,0.85,ACTIVE,secondary,0.5,1
IN_SG,0.89,140,0.14,ACTIVE,secondary,0.5,1
EU_US,0.85,405,0.45,ACTIVE,primary,0.66,1
IN_EU,0.21,443,0.67,ACTIVE,secondary,0.41,0
IN_EU,0.74,305,0.18,BLOCKED,primary,0.4,0
SG_US,0.65,342,0.46,ACTIVE,primary,0.26,1
IN_SG,0.92,378,0.31,ACTIVE,secondary,0.85,1
SG_US,0.62,437,0.83,BLOCKED,secondary,0.9,0
SG_US,0.68,388,0.9,ACTIVE,secondary,0.82,0
IN_EU,0.35,109,0.12,ACTIVE,primary,0.84,1
SG_US,0.5,267,0.58,ACTIVE,secondary,0.42,0
EU_US,0.93,69,0.61,BLOCKED,secondary,0.55,1
EU_IN,0.51,456,0.52,ACTIVE,primary,0.89,1
IN_EU,0.36,396,0.53,BLOCKED,primary,0.67,0
SG_US,0.5,309,0.68,ACTIVE,secondary,0.27,0
SG_US,0.63,482,0.56,ACTIVE,secondary,0.22,1
IN_US,0.21,414,0.65,ACTIVE,secondary,0.44,0
IN_US,0.21,220,0.84,ACTIVE,secondary,0.22,1
IN_SG,0.59,379,0.45,ACTIVE,primary,0.92,1
EU_US,0.97,437,0.63,ACTIVE,secondary,0.92,1
IN_SG,0.34,256,0.62,BLOCKED,primary,0.65,0
EU_US,0.8,209,0.11,ACTIVE,primary,0.35,0
SG_US,0.47,172,0.51,ACTIVE,secondary,0.36,1
IN_US,0.86,413,0.52,ACTIVE,secondary,0.69,1
IN_US,0.77,223,0.34,ACTIVE,primary,0.47,0
EU_IN,0.61,373,0.23,ACTIVE,primary,0.72,1
IN_SG,0.4,170,0.58,ACTIVE,secondary,0.98,1
IN_EU,0.24,426,0.85,ACTIVE,primary,0.92,0
IN_US,0.39,259,0.64,ACTIVE,secondary,0.73,1
IN_EU,0.48,396,0.48,ACTIVE,secondary,0.78,1
EU_IN,0.5,72,0.52,ACTIVE,primary,0.94,1
SG_US,0.67,289,0.25,ACTIVE,secondary,0.46,1
IN_SG,0.44,245,0.61,ACTIVE,secondary,0.23,0
SG_US,0.61,181,0.45,BLOCKED,secondary,0.54,0
EU_IN,0.35,215,0.21,ACTIVE,primary,0.89,0
IN_EU,0.87,284,0.56,ACTIVE,secondary,0.33,1
SG_US,0.6,206,0.25,ACTIVE,primary,0.38,1
SG_US,0.41,225,0.5,ACTIVE,primary,0.62,0
IN_SG,0.54,326,1.0,ACTIVE,primary,0.99,1
EU_US,0.63,195,0.13,ACTIVE,primary,0.79,1
IN_SG,0.69,470,0.47,ACTIVE,secondary,0.73,1
SG_US,0.26,193,0.67,ACTIVE,secondary,0.72,1
EU_US,0.48,396,0.83,BLOCKED,primary,0.86,0
IN_EU,0.72,176,0.99,ACTIVE,secondary,0.44,1
EU_US,0.6,355,0.33,ACTIVE,primary,0.8,0
EU_IN,0.28,467,0.95,ACTIVE,secondary,0.47,0
EU_US,0.5,343,0.67,ACTIVE,primary,0.51,0
EU_IN,0.22,229,0.91,BLOCKED,primary,0.21,0
SG_US,0.74,80,0.83,ACTIVE,secondary,0.93,1
EU_US,0.55,424,0.27,BLOCKED,primary,0.89,0
EU_US,0.85,214,0.41,ACTIVE,secondary,0.82,1
IN_US,0.5,238,0.35,ACTIVE,secondary,0.39,1
IN_US,0.89,456,0.39,ACTIVE,primary,0.44,1
SG_US,0.25,275,0.84,ACTIVE,secondary,0.75,0
IN_EU,0.29,448,0.42,ACTIVE,secondary,0.21,0
SG_US,0.54,105,0.44,BLOCKED,primary,0.56,0
IN_US,0.84,57,0.71,ACTIVE,secondary,0.8,0
IN_SG,0.53,368,0.92,ACTIVE,secondary,0.57,1
SG_US,0.36,355,0.1,BLOCKED,primary,0.46,0
EU_US,0.43,136,0.64,ACTIVE,secondary,0.75,0
IN_SG,0.33,391,0.64,ACTIVE,primary,0.56,0
SG_US,0.28,182,0.2,ACTIVE,secondary,0.95,0
IN_EU,0.88,174,0.35,ACTIVE,primary,0.82,1
IN_US,0.43,312,0.14,BLOCKED,primary,0.25,0
IN_EU,0.67,278,0.75,BLOCKED,secondary,0.39,0
IN_US,0.85,262,0.24,BLOCKED,primary,0.57,0
IN_US,0.29,204,0.99,ACTIVE,primary,0.66,0
IN_EU,0.7,336,0.89,ACTIVE,secondary,0.29,1
EU_US,0.55,488,0.2,ACTIVE,primary,0.5,0
IN_EU,0.84,260,0.19,ACTIVE,primary,0.42,0
IN_SG,0.43,182,0.17,ACTIVE,secondary,0.59,0
EU_US,0.61,190,0.43,ACTIVE,secondary,0.96,0
IN_EU,0.51,86,0.71,BLOCKED,secondary,0.38,0
IN_EU,0.36,220,0.3,ACTIVE,primary,0.85,1
EU_US,0.27,334,0.11,BLOCKED,secondary,0.7,0
IN_US,0.92,260,0.51,ACTIVE,primary,0.53,0
EU_IN,0.49,354,0.44,ACTIVE,primary,0.7,0
EU_US,0.24,384,0.23,BLOCKED,primary,0.97,1
IN_SG,0.71,320,0.47,ACTIVE,primary,0.25,0
EU_US,0.46,282,0.92,ACTIVE,primary,0.31,0
IN_US,0.21,388,0.75,ACTIVE,primary,0.2,0
IN_EU,0.63,418,0.84,ACTIVE,secondary,0.94,1
SG_US,0.27,203,0.7,ACTIVE,secondary,0.2,0
IN_SG,0.83,429,0.18,ACTIVE,primary,0.84,1
IN_SG,0.89,406,0.37,ACTIVE,secondary,0.3,1
IN_SG,0.82,345,0.86,ACTIVE,primary,0.67,0
IN_US,0.66,135,0.23,ACTIVE,primary,0.41,1
SG_US,0.81,372,0.76,ACTIVE,primary,0.9,0
EU_IN,0.93,94,0.64,BLOCKED,primary,0.22,0
IN_SG,0.63,150,0.72,ACTIVE,primary,0.86,0
IN_US,0.36,117,0.26,ACTIVE,primary,0.34,1
EU_IN,0.22,208,0.22,ACTIVE,primary,0.88,1
IN_SG,0.81,108,0.88,ACTIVE,secondary,0.88,1
IN_EU,0.32,57,0.11,ACTIVE,secondary,0.27,1
EU_US,0.92,336,0.82,ACTIVE,secondary,0.48,1
SG_US,0.61,90,0.39,ACTIVE,secondary,0.98,0
EU_IN,0.74,465,0.86,ACTIVE,primary,0.27,1
EU_US,0.63,239,0.86,ACTIVE,secondary,0.91,0
IN_US,0.75,330,0.72,ACTIVE,secondary,0.33,1
EU_US,0.6,260,0.69,ACTIVE,primary,0.41,0
IN_US,0.99,419,0.12,ACTIVE,secondary,0.86,1
EU_IN,0.27,123,0.19,ACTIVE,secondary,0.28,1
IN_SG,0.51,355,0.3,BLOCKED,primary,0.43,1
SG_US,0.24,179,0.21,ACTIVE,secondary,0.87,0
SG_US,0.99,89,0.98,ACTIVE,primary,0.84,1
SG_US,0.54,477,0.14,ACTIVE,secondary,0.4,1
IN_EU,0.53,77,0.86,BLOCKED,secondary,0.49,0
EU_US,0.7,344,0.13,ACTIVE,secondary,0.35,1
EU_IN,0.96,83,0.14,ACTIVE,primary,0.94,1
IN_US,0.44,207,0.68,ACTIVE,primary,0.69,1
SG_US,0.46,397,0.62,ACTIVE,primary,0.86,1
IN_US,0.79,333,0.99,ACTIVE,secondary,0.65,0
EU_IN,0.7,116,0.3,ACTIVE,primary,0.94,0
IN_EU,0.72,264,0.48,ACTIVE,primary,0.22,1
IN_EU,0.48,169,0.87,ACTIVE,primary,0.68,1
EU_IN,0.78,474,0.19,ACTIVE,primary,0.52,1
IN_EU,0.46,483,0.33,ACTIVE,primary,0.95,0
IN_EU,0.21,196,0.66,ACTIVE,primary,0.3,0
IN_EU,0.27,121,0.39,ACTIVE,secondary,0.93,0
EU_IN,0.4,224,0.31,ACTIVE,secondary,0.75,1
IN_US,0.6,143,0.72,ACTIVE,secondary,0.39,0
EU_IN,0.54,231,0.1,ACTIVE,secondary,0.89,0
SG_US,0.78,245,0.41,ACTIVE,secondary,0.42,1
IN_SG,0.98,422,0.79,ACTIVE,secondary,0.57,1
IN_US,0.65,488,0.24,ACTIVE,primary,0.98,1
EU_US,0.62,360,0.25,ACTIVE,primary,0.25,0
EU_IN,0.73,150,0.39,ACTIVE,secondary,0.61,0
EU_US,0.96,343,0.13,ACTIVE,primary,0.81,0
IN_US,0.42,158,0.83,ACTIVE,secondary,0.54,0
SG_US,0.89,150,0.36,ACTIVE,secondary,0.35,1
IN_SG,0.69,168,0.95,ACTIVE,secondary,0.85,0
EU_IN,0.92,333,0.44,ACTIVE,primary,0.85,1
IN_US,0.56,254,0.7,BLOCKED,secondary,0.56,0
SG_US,0.25,128,0.67,ACTIVE,secondary,0.88,1
IN_US,0.36,358,0.78,ACTIVE,secondary,0.64,0
EU_IN,0.61,194,0.65,ACTIVE,primary,0.76,1
EU_IN,0.5,187,0.79,ACTIVE,secondary,0.48,1
SG_US,0.43,449,0.28,ACTIVE,primary,0.5,1
IN_US,0.38,54,0.11,BLOCKED,primary,0.59,0
IN_SG,0.82,463,0.81,ACTIVE,secondary,0.75,0
IN_SG,0.6,478,1.0,ACTIVE,secondary,0.36,0
IN_EU,0.36,410,0.29,ACTIVE,secondary,0.37,0
EU_IN,0.74,67,0.35,ACTIVE,secondary,0.98,1
EU_IN,0.69,249,0.15,ACTIVE,secondary,0.38,0
SG_US,0.58,348,0.61,ACTIVE,secondary,0.83,0
EU_IN,0.39,235,0.82,ACTIVE,secondary,0.39,0
SG_US,0.86,294,0.39,ACTIVE,secondary,0.8,0
EU_US,0.77,425,0.64,ACTIVE,secondary,0.71,1
EU_US,0.71,326,0.39,ACTIVE,secondary,0.78,1
IN_SG,0.29,322,0.46,ACTIVE,primary,0.8,0
EU_US,0.41,213,0.22,ACTIVE,primary,0.71,1
IN_SG,0.29,178,0.61,BLOCKED,primary,0.86,1
IN_EU,0.27,449,0.99,ACTIVE,primary,0.29,0
EU_US,0.57,174,0.59,BLOCKED,secondary,0.61,0
IN_US,0.24,442,0.8,ACTIVE,primary,0.21,1
IN_US,0.33,413,0.53,ACTIVE,primary,0.77,1
EU_IN,0.32,388,0.1,ACTIVE,primary,0.67,0
IN_EU,0.73,384,0.66,ACTIVE,primary,0.57,0
EU_IN,0.65,467,0.17,ACTIVE,primary,0.46,1
EU_IN,0.43,476,0.22,ACTIVE,secondary,0.72,0
IN_US,0.3,317,0.69,ACTIVE,primary,0.6,1
EU_US,0.82,295,0.76,ACTIVE,primary,0.76,1
EU_US,0.6,62,0.85,ACTIVE,primary,0.93,0
SG_US,0.36,257,0.75,ACTIVE,secondary,0.83,1
IN_SG,0.86,272,0.66,ACTIVE,primary,0.61,1
IN_US,0.72,345,0.19,ACTIVE,primary,0.97,0
IN_US,0.99,241,0.13,BLOCKED,primary,0.39,0
IN_SG,0.94,369,0.77,ACTIVE,primary,0.53,1
IN_EU,0.27,168,0.68,ACTIVE,secondary,0.37,1
IN_EU,0.56,345,0.6,ACTIVE,primary,0.81,1
EU_IN,0.23,377,0.83,ACTIVE,secondary,0.45,0
IN_US,0.43,408,0.67,ACTIVE,secondary,0.86,0
EU_IN,0.46,414,0.95,ACTIVE,primary,0.84,1
IN_US,0.71,461,0.96,ACTIVE,primary,0.37,1
EU_US,0.82,329,0.93,ACTIVE,primary,0.63,0
EU_US,0.79,316,0.72,ACTIVE,secondary,0.77,1
SG_US,0.37,252,0.27,ACTIVE,secondary,0.73,0
IN_EU,0.79,484,0.4,ACTIVE,primary,0.5,1
SG_US,0.96,410,0.57,ACTIVE,primary,0.26,1
IN_SG,0.81,262,0.85,ACTIVE,primary,0.2,0
EU_IN,0.79,152,0.36,ACTIVE,primary,0.61,1
IN_US,0.46,121,0.3,ACTIVE,primary,0.72,1
EU_US,0.31,405,0.5,ACTIVE,secondary,0.45,1
EU_US,0.27,124,0.11,ACTIVE,secondary,0.43,1
IN_EU,0.84,364,0.54,ACTIVE,secondary,0.84,1
EU_IN,0.84,84,0.43,ACTIVE,primary,0.3,1
EU_IN,0.58,424,0.69,ACTIVE,secondary,0.66,1
SG_US,0.65,292,0.22,ACTIVE,secondary,0.84,0
IN_EU,0.77,437,0.96,ACTIVE,secondary,0.55,0
IN_SG,0.91,106,0.94,ACTIVE,primary,0.9,1
SG_US,0.61,232,0.62,ACTIVE,secondary,0.54,1
EU_US,0.25,190,0.37,ACTIVE,primary,0.66,0
SG_US,0.51,328,0.88,ACTIVE,secondary,0.51,0
IN_US,0.37,118,0.45,ACTIVE,primary,0.77,1
EU_US,0.95,419,0.63,ACTIVE,secondary,0.48,0
EU_US,0.55,427,0.56,BLOCKED,primary,0.66,0
IN_SG,0.43,271,0.83,ACTIVE,secondary,0.78,1
IN_US,0.34,157,0.6,ACTIVE,secondary,0.28,1
IN_EU,0.58,479,0.59,ACTIVE,secondary,0.3,0
SG_US,0.43,471,0.34,BLOCKED,primary,0.55,0
IN_EU,0.81,478,0.22,ACTIVE,secondary,0.61,0
IN_US,0.98,136,0.48,ACTIVE,primary,0.78,0
IN_SG,0.29,106,0.75,ACTIVE,secondary,0.7,0
IN_US,0.33,132,0.18,ACTIVE,secondary,0.59,1
EU_US,0.63,358,0.78,ACTIVE,primary,0.69,1
IN_SG,0.5,240,0.16,ACTIVE,secondary,0.89,1
EU_IN,0.98,470,0.21,ACTIVE,secondary,0.43,1
EU_US,0.67,191,0.96,ACTIVE,secondary,0.37,1
IN_SG,0.91,312,0.19,BLOCKED,secondary,0.2,0
SG_US,0.71,404,0.28,ACTIVE,secondary,0.86,0
IN_US,0.52,168,0.27,ACTIVE,primary,0.86,1
SG_US,0.23,297,0.72,BLOCKED,secondary,0.88,0
IN_SG,0.4,469,0.73,ACTIVE,secondary,0.67,1
IN_US,0.54,375,0.76,ACTIVE,secondary,0.31,0
EU_IN,0.59,372,0.69,ACTIVE,secondary,0.59,1
IN_EU,0.22,110,0.66,ACTIVE,primary,0.61,0
IN_SG,0.55,366,0.44,ACTIVE,primary,0.66,0
EU_US,0.41,158,0.88,ACTIVE,secondary,0.3,0
IN_US,0.46,297,0.23,ACTIVE,secondary,0.6,0
IN_US,0.89,324,0.41,BLOCKED,secondary,0.54,0
IN_EU,0.98,114,0.56,ACTIVE,primary,0.26,1
IN_EU,0.44,471,0.75,BLOCKED,primary,0.6,0
SG_US,0.65,327,0.43,ACTIVE,primary,0.25,0
IN_SG,0.82,228,0.33,ACTIVE,secondary,0.79,0
EU_IN,0.77,138,0.57,ACTIVE,primary,0.41,1
EU_US,0.59,458,0.75,ACTIVE,primary,0.49,0
EU_IN,0.79,492,0.2,ACTIVE,secondary,0.81,1
SG_US,0.9,469,0.13,ACTIVE,primary,0.9,1
IN_SG,0.71,420,0.3,ACTIVE,primary,0.81,0
IN_EU,0.97,290,0.87,ACTIVE,secondary,0.38,1
SG_US,0.74,358,0.44,ACTIVE,primary,0.51,0
SG_US,0.45,467,0.41,ACTIVE,secondary,0.89,1
IN_SG,0.24,374,0.1,BLOCKED,secondary,0.58,0
IN_US,0.38,187,0.98,BLOCKED,primary,0.6,0
IN_EU,0.53,382,0.91,ACTIVE,secondary,0.55,1
IN_US,0.68,91,0.56,ACTIVE,primary,0.73,1
IN_US,0.5,281,0.17,ACTIVE,primary,0.58,0
SG_US,0.82,121,0.34,ACTIVE,primary,0.33,1
IN_EU,0.43,73,0.73,ACTIVE,secondary,0.28,0
SG_US,0.32,400,0.84,ACTIVE,secondary,0.39,0
EU_IN,0.43,390,0.52,ACTIVE,primary,0.98,0
SG_US,0.22,343,0.6,ACTIVE,primary,0.52,0
EU_US,0.84,308,0.95,ACTIVE,secondary,0.7,1
IN_SG,0.66,296,0.76,ACTIVE,primary,0.92,0
SG_US,0.58,467,0.54,ACTIVE,primary,0.86,1
IN_EU,0.81,262,0.89,ACTIVE,primary,0.72,1
IN_EU,0.68,346,0.56,ACTIVE,secondary,0.89,0
SG_US,0.63,183,0.23,BLOCKED,secondary,0.94,0
IN_SG,0.74,71,0.24,BLOCKED,secondary,0.66,0
EU_US,0.75,54,0.32,ACTIVE,secondary,0.31,1
IN_SG,0.94,490,0.83,ACTIVE,secondary,0.37,0
EU_IN,0.36,330,0.71,ACTIVE,primary,0.71,0
IN_EU,0.24,88,0.83,ACTIVE,primary,0.46,0
IN_SG,0.3,379,0.31,ACTIVE,primary,0.84,1
EU_IN,0.53,177,0.13,ACTIVE,primary,0.66,1
IN_SG,0.36,444,0.11,ACTIVE,secondary,0.56,0
IN_US,0.87,368,0.4,ACTIVE,secondary,0.64,0
IN_US,0.79,178,0.69,BLOCKED,secondary,0.89,0
IN_EU,0.84,356,0.28,BLOCKED,primary,0.61,0
IN_US,0.39,173,0.48,BLOCKED,secondary,0.55,0
EU_US,0.96,485,0.59,ACTIVE,secondary,0.66,1
EU_IN,0.36,110,0.31,ACTIVE,secondary,0.27,0
EU_US,0.21,208,0.33,ACTIVE,primary,0.5,0
IN_SG,0.47,434,0.32,BLOCKED,primary,0.92,0
IN_SG,0.66,178,0.63,ACTIVE,primary,0.58,0
EU_IN,0.82,443,0.63,ACTIVE,secondary,0.89,0
EU_IN,0.25,319,0.35,ACTIVE,primary,0.28,0
EU_US,0.42,317,0.21,ACTIVE,secondary,0.42,0
EU_IN,0.82,383,0.39,ACTIVE,secondary,0.88,1
EU_IN,0.92,359,0.39,ACTIVE,primary,0.32,1
IN_SG,0.65,347,0.12,ACTIVE,primary,0.92,1
IN_US,0.52,303,0.7,ACTIVE,primary,0.23,1
EU_IN,0.41,266,0.86,ACTIVE,secondary,0.69,1
IN_EU,0.54,376,0.99,ACTIVE,primary,0.61,1
EU_US,0.43,431,0.72,BLOCKED,secondary,0.3,0
EU_US,0.92,110,0.23,ACTIVE,primary,0.74,1
IN_SG,0.79,194,0.36,ACTIVE,primary,0.3,0
EU_US,0.79,245,0.93,ACTIVE,secondary,0.29,1
EU_IN,0.42,388,0.6,ACTIVE,primary,0.33,1
EU_IN,0.91,127,0.21,ACTIVE,secondary,0.3,1
IN_US,0.89,329,0.4,ACTIVE,secondary,0.64,1
SG_US,0.62,388,0.46,ACTIVE,secondary,0.89,1
IN_SG,0.34,390,0.59,ACTIVE,secondary,0.78,0
EU_IN,0.98,482,0.97,BLOCKED,secondary,0.48,0
EU_IN,0.81,96,0.63,ACTIVE,secondary,0.21,1
SG_US,0.8,361,0.51,ACTIVE,primary,0.86,0
EU_US,0.44,355,0.5,ACTIVE,secondary,0.58,0
IN_EU,0.58,89,0.29,ACTIVE,secondary,0.69,1
IN_SG,0.72,350,0.29,ACTIVE,primary,0.5,1
SG_US,0.33,111,0.85,ACTIVE,secondary,0.86,0
EU_IN,0.69,317,0.96,ACTIVE,primary,0.63,1
EU_IN,0.89,267,0.49,ACTIVE,primary,0.4,1
EU_IN,0.31,405,0.53,BLOCKED,primary,0.96,0
IN_EU,0.69,260,0.61,ACTIVE,secondary,0.49,1
EU_IN,0.65,120,0.11,ACTIVE,secondary,0.24,0
SG_US,0.87,470,0.77,ACTIVE,primary,0.39,1
EU_US,0.7,57,0.81,ACTIVE,primary,0.7,1
IN_EU,0.59,315,1.0,ACTIVE,primary,0.51,1
EU_US,0.24,332,0.74,ACTIVE,secondary,0.53,0
IN_SG,0.88,483,0.55,ACTIVE,primary,0.42,1
IN_US,0.9,461,0.94,ACTIVE,primary,0.98,1
IN_SG,0.51,449,0.47,ACTIVE,primary,0.35,1
SG_US,0.62,364,0.32,ACTIVE,secondary,0.35,0
SG_US,0.97,337,0.37,ACTIVE,primary,0.59,1
IN_US,0.77,250,0.19,ACTIVE,secondary,0.91,1
EU_IN,0.26,209,0.48,ACTIVE,primary,0.26,1
EU_IN,0.67,348,0.22,ACTIVE,primary,0.5,1
IN_US,0.58,174,0.13,ACTIVE,secondary,0.69,1
SG_US,0.33,59,0.75,ACTIVE,primary,0.91,1
EU_IN,0.41,307,1.0,ACTIVE,primary,0.31,0
EU_US,0.92,218,0.57,ACTIVE,primary,0.86,1
EU_IN,0.67,446,0.17,ACTIVE,secondary,0.35,1
SG_US,0.34,495,0.13,BLOCKED,primary,0.31,0
IN_US,0.92,181,0.89,BLOCKED,primary,0.57,0
IN_US,0.73,254,0.88,ACTIVE,primary,0.29,0
IN_US,0.72,199,0.13,ACTIVE,secondary,0.53,1
SG_US,0.92,215,0.54,ACTIVE,secondary,0.86,1
IN_SG,0.47,402,0.94,BLOCKED,primary,0.99,0
EU_US,0.92,219,0.54,ACTIVE,secondary,0.45,0
SG_US,0.7,393,0.92,ACTIVE,primary,0.79,1
EU_IN,0.53,200,0.46,BLOCKED,secondary,0.53,0
EU_IN,0.6,250,0.12,ACTIVE,primary,0.52,1
EU_US,0.87,437,0.59,ACTIVE,primary,0.45,0
IN_EU,0.88,415,0.31,ACTIVE,secondary,0.87,1
EU_IN,0.99,386,0.54,ACTIVE,secondary,0.42,0
SG_US,0.35,211,0.62,ACTIVE,secondary,0.67,0
IN_US,0.32,142,0.78,ACTIVE,primary,0.72,0
EU_IN,0.47,453,0.89,ACTIVE,primary,0.67,1
IN_SG,0.47,303,0.18,ACTIVE,secondary,0.75,1
SG_US,0.81,129,0.74,ACTIVE,secondary,0.97,1
EU_IN,0.59,141,0.15,ACTIVE,secondary,0.45,0
IN_SG,0.25,462,0.7,ACTIVE,primary,0.86,1
IN_EU,0.94,308,0.41,ACTIVE,primary,0.79,0
IN_US,0.77,361,0.71,ACTIVE,primary,0.71,1
EU_US,0.57,210,0.96,ACTIVE,secondary,0.81,1
IN_US,0.99,72,0.64,ACTIVE,primary,0.73,1
SG_US,0.51,332,0.85,ACTIVE,primary,0.3,0
IN_US,0.82,160,0.53,ACTIVE,primary,0.97,0
IN_EU,0.43,141,0.74,ACTIVE,secondary,0.66,0
IN_US,0.85,84,0.93,ACTIVE,secondary,0.28,1
EU_IN,0.92,481,0.12,BLOCKED,primary,0.52,0
IN_SG,0.72,244,0.35,ACTIVE,primary,0.58,1
EU_US,0.34,376,0.69,ACTIVE,primary,0.79,0
IN_EU,0.9,248,0.98,ACTIVE,primary,0.74,1
EU_US,0.58,70,0.81,ACTIVE,primary,0.47,1
EU_US,0.51,66,0.58,BLOCKED,primary,0.94,0
EU_US,0.62,470,0.82,ACTIVE,secondary,0.88,1
EU_IN,0.77,480,0.41,ACTIVE,secondary,0.75,1
IN_US,0.42,110,0.13,ACTIVE,primary,0.31,1
SG_US,0.21,328,0.95,ACTIVE,secondary,0.42,0
SG_US,0.47,339,0.18,ACTIVE,secondary,0.2,0
EU_US,0.63,460,0.84,ACTIVE,primary,0.4,0
IN_EU,0.65,337,0.84,ACTIVE,secondary,0.87,1
IN_EU,0.65,309,0.38,ACTIVE,primary,0.64,0
IN_SG,0.69,482,0.67,ACTIVE,secondary,0.33,1
SG_US,0.84,287,0.28,ACTIVE,primary,0.55,0
IN_EU,0.87,423,0.61,BLOCKED,secondary,0.68,0
SG_US,0.41,377,0.2,ACTIVE,primary,0.66,0
EU_IN,0.97,68,0.19,ACTIVE,secondary,0.46,1
SG_US,0.21,128,0.13,ACTIVE,secondary,0.67,1
IN_US,0.77,313,0.95,BLOCKED,secondary,0.54,0
IN_US,0.85,345,0.53,ACTIVE,secondary,0.41,1
EU_IN,0.87,255,0.24,BLOCKED,primary,0.34,0
EU_US,0.48,128,0.14,ACTIVE,secondary,0.92,1
EU_IN,0.54,485,0.48,ACTIVE,secondary,0.35,1
EU_IN,0.95,402,0.57,ACTIVE,secondary,0.62,1
IN_EU,0.26,213,0.92,ACTIVE,primary,0.97,0
SG_US,0.86,240,0.39,BLOCKED,primary,0.53,0
EU_US,0.59,118,0.79,ACTIVE,secondary,0.63,1
EU_US,0.29,109,0.64,ACTIVE,secondary,0.85,0
IN_SG,0.75,479,0.78,BLOCKED,primary,0.94,0
EU_US,0.51,283,0.95,ACTIVE,primary,0.97,0
SG_US,0.59,265,0.65,ACTIVE,primary,0.67,1
IN_SG,0.6,210,0.87,BLOCKED,secondary,0.61,1
IN_US,0.23,319,0.96,ACTIVE,primary,0.82,0
